Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOB Value (USD)
2016,06,1071 100,25232900,--other,Somalia,,,"1,145,700.00","1,140,000.00","1,695,776.51","77,674.96"
2016,06,1000 101,52051200,"UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN",Turkey,,,"36,481.00","35,610.00","1,679,565.73","76,932.43"
2016,06,3052 505,41071900,--Other,India,,,"8,377.63","8,368.63","1,676,340.41","76,784.69"
2016,06,1071 100,01042000,LIVE GOATS,Somalia,"1,091",UN,"38,185.00","38,185.00","1,668,029.11","76,404.00"
2016,06,3052 505,63026000,"-Toilet linen and kitchen linen, of terry fabrics, of cotton",Slovenia,"52,800",UN,"15,620.00","11,880.00","1,655,953.29","75,850.86"
2016,06,1000 101,52051200,"UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN",China,,,"37,856.00","36,736.00","1,629,055.45","74,618.81"
2016,06,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Canada,"906,875",UN,"5,120.00","3,080.00","1,625,910.03","74,474.73"
2016,06,3052 505,41139000,-OTHER,China,,,"13,137.00","12,904.00","1,611,644.09","73,821.28"
2016,06,3052 505,61043100,"--WOMEN'S OR GIRLS'JACKETS, OF WOOL..., KNITTED OR CROCHETED",Germany,"3,918",UN,"2,312.09","1,675.56","1,595,401.56","73,077.29"
2016,06,1000 100,62034200,"--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON",United States,"41,208",UN,"6,953.80","6,435.86","1,588,917.89","72,780.31"
2016,06,1000 100,25174900,--other,Hong Kong,,,"48,096.00","48,000.00","1,588,014.36","72,738.92"
2016,06,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",United Kingdom,,,"22,179.47","14,914.25","1,565,477.42","71,706.62"
2016,06,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Netherlands,,,"120,240.00","120,000.00","1,555,631.76","71,255.64"
2016,06,1000 100,07139000,"Dried leguminous vegetables, shelled, nes",Turkey,,,"120,240.00","120,000.00","1,539,759.78","70,528.62"
2016,06,1000 100,39269090,--- OTHER,Italy,,,"144,353.00","142,504.80","1,532,923.52","70,215.49"
2016,06,1071 100,06031100,--Roses,South Africa,,,"20,546.00","18,080.48","1,530,150.87","70,088.49"
2016,06,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Germany,,,"15,260.80","15,200.00","1,491,521.46","68,319.07"
2016,06,3052 505,61109000,"-JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",Germany,"207,318",UN,"20,828.48","18,820.86","1,490,971.23","68,293.87"
2016,06,1071 100,12079910,---STERALIZED NIGER SEED/NUG,United States,,,"51,032.00","50,795.20","1,479,207.86","67,755.05"
2016,06,3052 505,85171200,-- Telephone for cellular networks or for other wireless networks,Kenya,"8,880",UN,"1,644.12","1,562.02","1,418,052.55","64,953.83"
2016,06,1000 100,07133100,"Dried beans, shelled",Pakistan,,,"72,144.00","72,000.00","1,416,346.56","64,875.69"
2016,06,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Yemen,,,"19,456.00","19,200.00","1,414,368.44","64,785.08"
2016,06,1000 100,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Italy,,,"3,425.00","3,319.00","1,409,713.16","64,571.85"
2016,06,1000 100,40040000,"Waste, parings and scrap of rubber (excl. hard rubber) and powders...",China,,,"210,840.00","210,000.00","1,379,416.50","63,184.11"
2016,06,1000 100,06031900,--Other cut flowers,Netherlands,,,"17,013.00","14,971.44","1,370,793.68","62,789.14"
2016,06,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,India,,,"7,245.00","7,038.00","1,366,075.00","62,573.00"
2016,06,1000 100,09093100,--NEITHER CRUSHED NOR GROUND,Sri Lanka,,,"15,000.00","15,000.00","1,354,784.06","62,055.82"
2016,06,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Switzerland,,,"19,456.00","19,200.00","1,349,721.46","61,823.93"
2016,06,1000 100,71031000,-Unworked or simply sawn or roughly shaped,United States,,,737.70,576.13,"1,338,317.93","61,301.59"
2016,06,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Singapore,,,"9,112.50","9,000.00","1,325,033.99","60,693.12"
2016,06,1000 100,02069000,"Frozen edible offal of sheep, goats, horses...",Viet Nam,,,"26,818.00","25,600.00","1,310,817.89","60,041.95"
2016,06,1000 100,22087000,Liqueurs and cordials,South Sudan,"46,440",LTR,"45,642.00","44,110.00","1,257,384.28","57,594.43"
2016,06,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Georgia,,,"19,456.00","19,200.00","1,243,885.34","56,976.11"
2016,06,1000 100,09109900,"Other spices, nes",Indonesia,,,"28,089.60","28,000.00","1,219,086.16","55,840.18"
2016,06,3052 505,61069000,"-WOMEN'S OR GIRLS' BLOUSES ETC. OF OTHER TEXTILES NES, KNITTED OR CROCHETED",Italy,"41,172",UN,"4,580.60","3,945.80","1,217,000.06","55,744.63"
2016,06,1000 100,07129090,---Other vegetables,Zambia,,,"1,846.30","1,569.35","1,203,029.92","55,104.73"
2016,06,1000 100,13012000,Natural gum arabic,Germany,,,"20,040.00","20,000.00","1,186,498.80","54,347.52"
2016,06,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Czech Republic,,,"99,198.00","99,000.00","1,183,277.40","54,199.97"
2016,06,3052 505,64039900,--Other,Italy,"3,120",2UN,"4,992.00","4,680.00","1,181,229.40","54,106.16"
2016,06,1000 101,13012000,Natural gum arabic,Germany,,,"20,160.00","20,000.00","1,180,288.80","54,063.07"
2016,06,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,"100,200.00","100,000.00","1,165,761.48","53,397.65"
2016,06,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",United States,,,"80,140.00","80,000.00","1,159,123.68","53,093.61"
2016,06,1000 100,07019000,"Other potatoes, fresh or chilled",Djibouti,,,"518,117.00","515,127.00","1,153,343.10","52,828.83"
2016,06,1000 100,01042000,LIVE GOATS,Djibouti,750,UN,"13,750.00","13,750.00","1,148,845.25","52,622.80"
2016,06,1000 100,01061300,--CAMELS & OTHER CAMELIDS (CAMELIDAE),Egypt,69,UN,"27,080.00","27,080.00","1,148,779.14","52,619.77"
2016,06,1000 101,08051000,"Oranges, fresh or dried",Djibouti,,,"83,840.00","83,840.00","1,139,529.31","52,196.09"
2016,06,1000 100,08031000,-PLANTAINS,Djibouti,,,"379,400.00","377,400.00","1,138,316.95","52,140.55"
2016,06,3052 505,62043900,"--WOMEN'S OR GIRLS' JACKETS AND BLAZERS OF OTHER TEXTILES, NES",Germany,"3,654",UN,"2,083.75","1,694.98","1,135,572.83","52,014.86"
2016,06,3052 506,61071100,"--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED",Germany,"41,616",UN,"3,839.05","3,516.16","1,133,849.89","51,935.94"
2016,06,1000 100,09092100,--NEITHER CRUSHED NOR GROUND,Pakistan,,,"97,990.00","97,600.00","1,132,490.34","51,873.67"
2016,06,1000 100,12074090,--OTHER,United Kingdom,,,"39,078.00","39,000.00","1,110,101.85","50,848.16"
2016,06,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",China,,,"17,034.00","17,000.00","1,101,905.83","50,472.75"
2016,06,1000 505,05040000,"FRESH,FROZEN,SALTED,DRIED..,GUTS/BLADDERS/STOMACHS OF ANIMALS (EXCL.FISH)",Viet Nam,,,"29,500.00","29,000.00","1,097,950.83","50,291.59"
2016,06,3052 505,41139000,-OTHER,Hong Kong,,,"2,680.00","2,590.00","1,093,599.88","50,092.29"
2016,06,1000 100,09041200,"Pepper, crushed or ground",Sweden,,,"11,871.00","11,190.00","1,082,922.06","49,603.19"
2016,06,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Chile,,,"8,118.40","8,000.00","1,079,374.98","49,440.72"
2016,06,1000 100,12079990,--OTHER,Germany,,,"36,000.00","36,000.00","1,075,944.87","49,283.60"
2016,06,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Spain,"871,000",UN,"4,437.00","2,958.00","1,074,790.80","49,230.74"
2016,06,3052 505,61051000,"-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED",United States,"49,330",UN,"14,868.91","13,675.21","1,074,351.31","49,210.61"
2016,06,1000 100,09041200,"Pepper, crushed or ground",Germany,,,"8,239.00","7,608.00","1,071,057.69","49,059.75"
2016,06,1000 100,04090000,Natural honey,Sudan,,,"15,208.00","14,814.00","1,066,299.34","48,841.79"
2016,06,1000 100,52052200,"Combed single cotton yarn, with >=85% cotton, nprs, >14mn but <=43mn",Egypt,,,"20,301.50","19,822.84","1,065,240.91","48,793.31"
2016,06,1000 100,05119990,"---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1",Russian Federation,,,150.00,140.00,"1,041,860.25","47,722.36"
2016,06,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,France,,,"2,104.50","1,998.00","1,025,075.29","46,953.53"
2016,06,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Turkey,,,"18,225.00","18,000.00","1,022,916.96","46,854.66"
2016,06,1071 100,20089900,"--Other fruit, etc, prepared or preserved, nes",Qatar,,,"3,049.20","2,599.51","990,991.01","45,392.30"
2016,06,1000 100,08051000,"Oranges, fresh or dried",Djibouti,,,"134,990.00","131,972.00","983,331.12","45,041.44"
2016,06,1071 100,85481000,"-WASTE/SCRAP OF PRIMARY CELLS/BATTERIES/ACCUM;SPENT PRIMARY CELLS,BATTERIES",Somalia,,,"437,660.00","437,660.00","968,800.08","44,375.84"
2016,06,1000 100,09011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Romania,,,"19,520.00","19,200.00","948,655.88","43,453.14"
2016,06,1000 100,09103000,Turmeric (curcuma),Iraq,,,"50,100.00","50,000.00","945,323.90","43,300.52"
2016,06,1000 100,12079910,---STERALIZED NIGER SEED/NUG,United Kingdom,,,"38,091.20","38,000.00","940,192.77","43,065.49"
2016,06,1000 100,71031000,-Unworked or simply sawn or roughly shaped,China,,,"22,165.41","21,165.15","922,807.54","42,269.16"
2016,06,1000 100,01041000,LIVE SHEEP,Djibouti,600,UN,"14,600.00","14,600.00","919,612.40","42,122.80"
2016,06,1000 100,82011000,.Spades and shovels,South Sudan,"15,000",UN,"7,824.00","7,516.00","914,833.10","41,903.89"
2016,06,1071 100,09103000,Turmeric (curcuma),Iraq,,,"50,350.50","50,250.00","913,206.56","41,829.38"
2016,06,1000 100,61178000,"-Other clothing accessories, knitted or crocheted, nes",Sudan,13,UN,"2,075.00","2,075.00","909,170.10","41,644.49"
2016,06,3052 505,61059000,"-MEN'S OR BOYS' SHIRTS OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",Italy,"23,740",UN,"3,734.60","3,241.40","907,865.59","41,584.74"
2016,06,1000 101,08045000,"Guavas, mangoes and mangosteens, fresh or dried",Djibouti,,,"74,000.00","74,000.00","901,570.46","41,296.39"
2016,06,1000 100,07133100,"Dried beans, shelled",Philippines,,,"42,084.00","42,000.00","895,147.42","41,002.19"
2016,06,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Japan,"2,609,786",UN,"6,349.00","4,100.00","891,925.02","40,854.58"
2016,06,1000 100,54075100,"-- Unbleached or bleached woven fabrics, >=85% textured polyester",Sudan,,,"16,924.00","16,482.00","884,579.41","40,518.12"
2016,06,3052 505,61091000,"-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED",United States,"182,432",UN,"9,927.51","8,280.16","880,483.93","40,330.53"
2016,06,1000 100,07129090,---Other vegetables,Russian Federation,,,"20,980.90","13,691.45","871,441.66","39,916.34"
2016,06,1000 100,41139000,-OTHER,Hong Kong,,,"2,608.00","2,526.00","871,299.00","39,909.81"
2016,06,1000 100,19059020,---Fresh Injera,Norway,,,"16,595.00","14,495.00","857,976.92","39,299.59"
2016,06,1000 100,02045000,"Fresh, chilled or frozen goat meat",Bahrain,,,"6,750.00","6,630.00","853,051.54","39,073.99"
2016,06,1000 100,07129090,---Other vegetables,United Kingdom,,,"21,255.18","15,188.55","850,008.86","38,934.62"
2016,06,1000 100,19059020,---Fresh Injera,Canada,,,"17,234.00","15,857.00","847,690.43","38,828.42"
2016,06,3052 505,58021100,"--Unbleached terry towelling and similar woven terry fabrics, of cotton",Spain,"13,500",M,"7,357.50","5,953.50","841,109.67","38,526.99"
2016,06,1000 100,22030000,BEER MADE FROM MALT,South Sudan,"142,560",LTR,"73,800.00","47,044.00","836,912.18","38,334.72"
2016,06,1000 100,22030000,BEER MADE FROM MALT,Djibouti,"34,848",LTR,"70,400.00","35,200.00","833,488.20","38,177.89"
2016,06,1000 100,02021000,Frozen bovine carcasses and half carcasses,Bahrain,,,"18,428.44","18,428.44","823,970.05","37,741.91"
2016,06,1000 100,25309000,-Other,China,,,"25,050.00","25,000.00","821,081.25","37,609.59"
2016,06,1000 100,40170000,Hard rubber (eg. ebonite) in all forms; articles of hard rubber.,Sudan,,,"94,000.00","94,000.00","818,233.34","37,479.14"
2016,06,1000 100,12074090,--OTHER,Oman,,,"38,076.00","38,000.00","815,384.24","37,348.64"
2016,06,1000 101,63041900,--other,China,"18,195",M2,"18,755.00","18,195.00","803,337.34","36,796.83"
2016,06,1000 100,44072900,--OTHER,Sudan,"1,071",M3,"374,850.00","374,850.00","802,684.10","36,766.91"
2016,06,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",France,,,"72,158.40","72,000.00","802,426.28","36,755.10"
2016,06,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",Netherlands,,,"11,816.60","8,078.00","789,137.64","36,146.41"
2016,06,1000 100,07129090,---Other vegetables,South Africa,,,"1,162.50",988.13,"758,233.15","34,730.83"
2016,06,3052 505,55032000,"Synthetic staple fibres, of polyesters, not carded, etc",Turkey,,,"6,083.00","5,674.00","745,890.85","34,165.50"
2016,06,1071 100,06031100,--Roses,France,,,"9,994.82","8,795.45","745,249.11","34,136.10"
2016,06,1000 100,09101100,--NEITHER CRUSHED NOR GROUND,Somalia,,,"20,048.00","20,000.00","743,144.80","34,039.71"
2016,06,1000 100,61099000,"-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED",Germany,"24,990",UN,"4,165.00","3,765.16","740,767.39","33,930.82"
2016,06,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,United States,,,"7,913.60","6,899.00","733,432.61","33,594.85"
2016,06,3052 505,61091000,"-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED",Germany,"21,528",UN,"4,736.16","3,722.55","732,644.66","33,558.75"
2016,06,1000 100,07132000,"Dried chickpeas, shelled",Sudan,,,"40,581.00","40,500.00","710,013.28","32,522.13"
2016,06,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Israel,,,"13,417.00","13,350.00","709,308.41","32,489.84"
2016,06,3052 505,52101900,--Other fabrics,Turkey,"4,950",M,"5,000.00","4,950.00","704,487.71","32,269.03"
2016,06,1000 100,07135000,"Dried broad beans and horse beans, shelled",Djibouti,,,"42,600.00","42,032.00","698,178.76","31,980.05"
2016,06,1000 100,12102000,"Hop cones, ground, powdered or in pellets; lupulin",Israel,,,"23,995.00","23,900.00","693,528.71","31,767.05"
2016,06,1000 100,64039100,--Covering the ankle,Canada,"2,254",2UN,"1,972.00","1,135.00","690,344.11","31,621.18"
2016,06,3052 505,52093900,--Other fabrics,Turkey,,,"4,888.00","4,804.00","686,103.91","31,426.96"
2016,06,1000 100,06031100,--Roses,Netherlands,,,"8,934.68","7,862.82","675,971.95","30,962.86"
2016,06,1000 100,09103000,Turmeric (curcuma),Morocco,,,"30,060.00","30,000.00","669,053.49","30,645.96"
2016,06,1000 100,62042900,"--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES",United States,"30,000",UN,"7,375.00","6,375.00","656,083.68","30,051.88"
2016,06,1000 100,64039900,--Other,Canada,"2,986",2UN,"2,500.00","1,493.00","630,916.64","28,899.11"
2016,06,1000 100,54021900,--Other,Algeria,,,"17,368.40","16,976.80","630,811.03","28,894.27"
2016,06,1000 100,71031000,-Unworked or simply sawn or roughly shaped,Germany,,,15.56,13.64,"622,054.54","28,493.18"
2016,06,1000 100,07129090,---Other vegetables,Bangladesh,,,949.70,807.23,"619,121.63","28,358.84"
2016,06,1000 100,07129090,---Other vegetables,China,,,946.50,804.53,"617,946.30","28,305.00"
2016,06,1000 100,08039000,-OTHER,Djibouti,,,"184,460.00","147,554.00","617,699.31","28,293.69"
2016,06,1000 100,22030000,BEER MADE FROM MALT,Israel,"52,800",LTR,"35,640.00","17,424.00","615,017.89","28,170.87"
2016,06,1000 100,42022900,--OTHER,United States,"1,088",UN,463.16,402.86,"611,531.64","28,011.18"
2016,06,1000 100,19059020,---Fresh Injera,United Kingdom,,,"11,096.00","10,397.00","604,088.33","27,670.24"
2016,06,1000 100,64051000,"-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS",Japan,"2,146",2UN,"1,706.60","1,105.80","600,863.91","27,522.54"
2016,06,1000 100,10082100,--SEED,Canada,,,"41,164.00","41,000.00","600,213.05","27,492.73"
2016,06,1000 100,10041000,-SEED,Israel,,,"20,942.00","20,900.00","594,900.73","27,249.40"
2016,06,3052 505,52051200,"UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN",China,,,"16,863.60","16,464.90","587,626.83","26,916.22"
2016,06,1000 100,54023300,-- of polyesters,Portugal,,,"19,248.00","18,115.50","570,626.16","26,137.50"
2016,06,1000 100,19059020,---Fresh Injera,Bahrain,,,"17,625.00","16,800.00","566,876.53","25,965.75"
2016,06,1000 100,07129090,---Other vegetables,Netherlands,,,"15,983.07","11,431.10","552,991.11","25,329.73"
2016,06,3052 505,62042900,"--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES",United States,"56,092",UN,"6,839.75","5,282.35","551,378.02","25,255.84"
2016,06,1000 100,06031100,--Roses,Saudi Arabia,,,"7,388.00","6,498.80","551,066.20","25,241.56"
2016,06,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Japan,,,457.00,446.00,"547,387.50","25,073.06"
2016,06,1000 100,07133300,"Dried kidney beans, incl. white pea beans, shelled",Puerto Rico,,,"40,080.00","40,000.00","547,304.28","25,069.25"
2016,06,1000 100,07082000,"Beans, fresh or chilled",United Kingdom,,,"12,700.00","9,100.00","542,404.29","24,844.80"
2016,06,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",United States,"2,665",UN,458.50,424.25,"538,279.33","24,655.86"
2016,06,1000 100,25232100,"--White cement,whether or not artificially coloured",Somalia,,,"320,595.00","319,000.00","537,819.16","24,634.78"
2016,06,1071 100,01042000,LIVE GOATS,Saudi Arabia,396,UN,"11,088.00","11,088.00","520,237.08","23,829.44"
2016,06,1000 100,07049000,"White and red cabbages, kohlrabi, kale...etc, fresh or chilled",Djibouti,,,"158,983.00","156,050.00","515,289.36","23,602.81"
2016,06,1000 100,12079910,---STERALIZED NIGER SEED/NUG,Belgium,,,"18,320.00","18,144.00","511,584.37","23,433.10"
2016,06,1071 100,20089900,"--Other fruit, etc, prepared or preserved, nes",Kenya,,,"7,375.50","6,287.80","510,312.27","23,374.83"
2016,06,3052 505,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Hong Kong,,,"1,752.00","1,730.00","506,016.82","23,178.08"
2016,06,1000 100,71179010,---IMITATION JEWELERY ;HAND MADE;NES,United States,,,89.96,85.02,"505,407.63","23,150.17"
2016,06,1000 100,79039000,-Other,"Taiwan, Province of China",,,"131,660.00","131,660.00","504,483.26","23,107.83"
2016,06,1000 100,07099900,--OTHER,Djibouti,,,"105,630.00","101,430.00","497,978.79","22,809.90"
2016,06,1000 100,08045000,"Guavas, mangoes and mangosteens, fresh or dried",Djibouti,,,"135,577.00","115,076.00","495,015.51","22,674.16"
2016,06,1000 100,05069000,Bones and horn-cores (excl. ossein...),Viet Nam,,,"15,100.00","15,000.00","494,374.50","22,644.80"
2016,06,1071 100,06031900,--Other cut flowers,Germany,,,"6,443.42","5,670.22","486,142.48","22,267.73"
2016,06,1000 100,61091000,"-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED",Italy,"13,250",UN,"2,451.50","2,366.50","479,488.33","21,962.94"
2016,06,1000 100,22043000,-OTHER GRAPE MUST,Saudi Arabia,"3,242",LTR,"6,118.00","5,325.20","478,482.23","21,916.86"
2016,06,1000 100,07051100,"Cabbage lettuce, fresh or chilled",Djibouti,,,"123,303.00","118,254.50","469,764.84","21,517.56"
2016,06,1071 100,20089900,"--Other fruit, etc, prepared or preserved, nes",Egypt,,,"2,521.49","1,105.18","465,940.79","21,342.40"
2016,06,1000 100,38220000,DIAGNOSTIC/LAB.REAGENTS ON BACKING;PREP'D DIAGNOSTIC/LAB.REAGENTS EXC.CH30,India,,,"1,077.00","1,077.00","461,416.20","21,135.15"
2016,06,1000 100,41139000,-OTHER,India,,,"2,969.00","2,964.00","454,824.54","20,833.22"
2016,06,1000 100,41071900,--Other,India,,,"2,728.00","2,661.00","450,227.18","20,622.63"
2016,06,1071 100,06031100,--Roses,Italy,,,"5,728.00","5,040.64","448,352.80","20,536.78"
2016,06,1000 100,79020000,Zinc waste and scrap,India,,,"24,000.00","24,000.00","445,886.88","20,423.83"
2016,06,1071 100,06022000,"TREES,SHRUBS,BUSHES, GRAFTED OR NOT, OF KIND BEARING EDIBLE FRUIT OR NUTS",Somalia,"7,242",UN,"74,920.00","74,920.00","444,309.54","20,351.58"
